drug_name_clean,COUNTY,STATE,COUNTY_CODE,median_cost,num_prices
Adalimumab,Cheatham,TN,44100,3497.2695,1362
Adalimumab,Cheboygan,MI,23150,3406.0064,1063
Adalimumab,Chelan,WA,50030,3407.4434,705
Adalimumab,Chemung,NY,33070,3497.2695,1090
Adalimumab,Chenango,NY,33080,3539.967,1168
Adalimumab,Cherokee,AL,01090,3497.268,1305
Adalimumab,Cherokee,GA,11250,3497.2695,1938
Adalimumab,Cherokee,IA,16170,3497.2695,900
Adalimumab,Cherokee,KS,17100,3516.0055,771
Adalimumab,Cherokee,NC,34190,3497.2695,1205
Adalimumab,Cherokee,OK,37100,3497.268,1059
Adalimumab,Cherokee,SC,42100,3497.2695,1474
Adalimumab,Cherokee,TX,45281,3497.2695,1185
Adalimumab,Cherry,NE,28150,3423.1354,431
Adalimumab,Chesapeake,VA,49194,3597.1501,1475
Adalimumab,Cheshire,NH,30020,3497.2695,992
Adalimumab,Chester,PA,39210,3497.2695,1846
Adalimumab,Chester,SC,42110,3497.2695,1486
Adalimumab,Chester,TN,44110,3497.2695,1154
Adalimumab,Chesterfield,SC,42120,3497.2695,1276
Adalimumab,Chesterfield,VA,49200,3571.3054,1628
Adalimumab,Cheyenne,CO,06080,3597.1501,514
Adalimumab,Cheyenne,KS,17110,3497.4004,473
Adalimumab,Cheyenne,NE,28160,3476.9952,485
Adalimumab,Chickasaw,IA,16180,3512.0317,815
Adalimumab,Chickasaw,MS,25080,3520.9581,859
Adalimumab,Chicot,AR,04080,3497.2695,1104
Adalimumab,Childress,TX,45290,3497.2695,561
Adalimumab,Chilton,AL,01100,3497.2695,1415
Adalimumab,Chippewa,MI,23160,3482.4342,737
Adalimumab,Chippewa,MN,24110,3410.4379,755
Adalimumab,Chippewa,WI,52080,3567.8108,878
Adalimumab,Chisago,MN,24120,3487.7645,1053
Adalimumab,Chittenden,VT,47030,3524.2257,604
Adalimumab,Choctaw,AL,01110,3497.2695,1050
Adalimumab,Choctaw,MS,25090,3497.4004,911
Adalimumab,Choctaw,OK,37110,3497.4004,747
Adalimumab,Chouteau,MT,27070,3392.0968,734
Adalimumab,Chowan,NC,34200,3497.2695,1051
Adalimumab,Christian,IL,14100,3469.3903,1043
Adalimumab,Christian,KY,18230,3497.2695,1244
Adalimumab,Christian,MO,26210,3497.4004,1190
Adalimumab,Chugach,AK,02063,3497.4004,374
Adalimumab,Churchill,NV,29000,3482.4475,739
Adalimumab,Ciales,PR,40190,3520.6773,976
Adalimumab,Ciales,NA,40190,3540.87005,160
Adalimumab,Cibola,NM,32025,3487.1886999999997,818
Adalimumab,Cidra,PR,40200,3520.6773,937
Adalimumab,Cidra,NA,40200,3540.87005,160
Adalimumab,Cimarron,OK,37120,3522.1379,591
Adalimumab,Citrus,FL,10080,3497.2695,1684
Adalimumab,Clackamas,OR,38020,3483.78365,1454
Adalimumab,Claiborne,LA,19130,3497.2695,1006
Adalimumab,Claiborne,MS,25100,3497.2695,1034
Adalimumab,Claiborne,TN,44120,3497.2695,1129
Adalimumab,Clallam,WA,50040,3476.9952,701
Adalimumab,Clare,MI,23170,3406.4043,1201
Adalimumab,Clarendon,SC,42130,3497.2695,1238
Adalimumab,Clarion,PA,39220,3497.2695,1862
Adalimumab,Clark,AR,04090,3497.2695,1497
Adalimumab,Clark,ID,13160,3485.6395,557
Adalimumab,Clark,IL,14110,3476.9952,993
Adalimumab,Clark,IN,15090,3497.2695,1249
Adalimumab,Clark,KS,17120,3497.4004,454
Adalimumab,Clark,KY,18240,3497.2695,1281
Adalimumab,Clark,MO,26220,3570.5956,696
Adalimumab,Clark,NV,29010,3497.2695,1453
Adalimumab,Clark,OH,36110,3497.2695,2234
Adalimumab,Clark,SD,43120,3488.726,863
Adalimumab,Clark,WA,50050,3497.2695,1514
Adalimumab,Clark,WI,52090,3497.4004,779
Adalimumab,Clarke,AL,01120,3497.2695,919
Adalimumab,Clarke,GA,11260,3497.2695,1673
Adalimumab,Clarke,IA,16190,3497.4004,849
Adalimumab,Clarke,MS,25110,3497.2695,1036
Adalimumab,Clarke,VA,49210,3589.8119,1251
Adalimumab,Clatsop,OR,38030,3454.67685,412
Adalimumab,Clay,AL,01130,3497.2695,1088
Adalimumab,Clay,AR,04100,3497.2695,1110
Adalimumab,Clay,FL,10090,3497.268,1900
Adalimumab,Clay,GA,11270,3516.85975,1036
Adalimumab,Clay,IL,14120,3476.9952,952
Adalimumab,Clay,IN,15100,3497.2695,1222
Adalimumab,Clay,IA,16200,3497.4004,763
Adalimumab,Clay,KS,17130,3557.075,575
Adalimumab,Clay,KY,18250,3497.2695,1151
Adalimumab,Clay,MN,24130,3488.0203,1070
Adalimumab,Clay,MS,25120,3520.9581,683
Adalimumab,Clay,MO,26230,3501.0174,1239
Adalimumab,Clay,NE,28170,3497.2695,902
Adalimumab,Clay,NC,34210,3497.2695,1231
Adalimumab,Clay,SD,43130,3492.9970000000003,876
Adalimumab,Clay,TN,44130,3497.2695,1251
Adalimumab,Clay,TX,45291,3497.2695,818
Adalimumab,Clay,WV,51070,3497.2695,1122
Adalimumab,Clayton,GA,11280,3497.2695,2103
Adalimumab,Clayton,IA,16210,3512.0317,861
Adalimumab,Clear Creek,CO,06090,3497.2695,1345
Adalimumab,Clearfield,PA,39230,3497.2695,1763
Adalimumab,Clearwater,ID,13170,3482.4342,438
Adalimumab,Clearwater,MN,24140,3487.4546,975
Adalimumab,Cleburne,AL,01140,3497.268,1050
Adalimumab,Cleburne,AR,04110,3497.2695,1483
Adalimumab,Clermont,OH,36120,3497.2695,2337
Adalimumab,Cleveland,AR,04120,3497.2695,1183
Adalimumab,Cleveland,NC,34220,3497.2695,1493
Adalimumab,Cleveland,OK,37130,3497.2695,1326
Adalimumab,Clifton Forge,VA,49211,3488.726,427
Adalimumab,Clinch,GA,11281,3497.2695,1348
Adalimumab,Clinton,IL,14130,3482.4342,1216
Adalimumab,Clinton,IN,15110,3497.2695,1281
Adalimumab,Clinton,IA,16220,3512.0317,968
Adalimumab,Clinton,KY,18260,3497.2695,1151
Adalimumab,Clinton,MI,23180,3405.9274,1284
Adalimumab,Clinton,MO,26240,3501.0174,1013
Adalimumab,Clinton,NY,33090,3593.748,842
Adalimumab,Clinton,OH,36130,3497.2695,1926
Adalimumab,Clinton,PA,39240,3497.2695,1658
Adalimumab,Cloud,KS,17140,3571.3054,522
Adalimumab,Coahoma,MS,25130,3497.2695,1021
Adalimumab,Coal,OK,37140,3497.2695,796
Adalimumab,Coamo,PR,40210,3520.6773,963
Adalimumab,Coamo,NA,40210,3540.87005,160
Adalimumab,Cobb,GA,11290,3497.2695,1956
Adalimumab,Cochise,AZ,03010,3497.3236,917
Adalimumab,Cochran,TX,45292,3497.268,875
Adalimumab,Cocke,TN,44140,3497.2695,1197
Adalimumab,Coconino,AZ,03020,3512.5364499999996,884
Adalimumab,Codington,SD,43140,3482.4417,693
Adalimumab,Coffee,AL,01150,3497.26875,1050
Adalimumab,Coffee,GA,11291,3497.2695,1271
Adalimumab,Coffee,TN,44150,3497.2695,1226
Adalimumab,Coffey,KS,17150,3482.4475,654
Adalimumab,Coke,TX,45300,3482.4342,826
Adalimumab,Colbert,AL,01160,3497.2695,1357
Adalimumab,Cole,MO,26250,3568.0775,1082
Adalimumab,Coleman,TX,45301,3482.4342,828
Adalimumab,Coles,IL,14140,3476.9952,952
Adalimumab,Colfax,NE,28180,3497.2695,923
Adalimumab,Colfax,NM,32030,3482.4475,787
Adalimumab,Colleton,SC,42140,3497.2695,1564
Adalimumab,Collier,FL,10100,3497.2695,1607
Adalimumab,Collin,TX,45310,3497.2695,2073
Adalimumab,Collingsworth,TX,45311,3497.2695,587
Adalimumab,Colonial Heights,VA,49212,3571.3097,1498
Adalimumab,Colorado,TX,45312,3497.268,1060
Adalimumab,Colquitt,GA,11300,3497.3989,1179
Adalimumab,Columbia,AR,04130,3497.2695,1118
Adalimumab,Columbia,FL,10110,3497.2695,1072
Adalimumab,Columbia,GA,11310,3497.2695,1440
Adalimumab,Columbia,NY,33200,3593.7321,1325
Adalimumab,Columbia,OR,38040,3482.4342,1120
Adalimumab,Columbia,PA,39250,3497.2695,1334
Adalimumab,Columbia,WA,50060,3482.4342,672
Adalimumab,Columbia,WI,52100,3497.2695,1013
Adalimumab,Columbiana,OH,36140,3497.2695,2098
Adalimumab,Columbus,NC,34230,3497.2695,1333
Adalimumab,Colusa,CA,05050,3406.43525,452
Adalimumab,Comal,TX,45320,3497.2695,1639
Adalimumab,Comanche,KS,17160,3497.4004,427
Adalimumab,Comanche,OK,37150,3497.2695,937
Adalimumab,Comanche,TX,45321,3497.2695,681
Adalimumab,Comerio,PR,40220,3520.6773,937
Adalimumab,Comerio,NA,40220,3540.87005,160
Adalimumab,Concho,TX,45330,3482.4342,747
Adalimumab,Concordia,LA,19140,3497.2695,1006
Adalimumab,Conecuh,AL,01170,3497.2695,946
Adalimumab,Conejos,CO,06100,3597.1501,811
Adalimumab,Contra Costa,CA,05060,3482.3578,941
Adalimumab,Converse,WY,53040,3497.2695,488
Adalimumab,Conway,AR,04140,3497.2695,1509
Adalimumab,Cook,GA,11311,3497.4004,1075
Adalimumab,Cook,IL,14141,3476.9952,1683
Adalimumab,Cook,MN,24150,3487.46685,912
Adalimumab,Cooke,TX,45340,3497.2695,1433
Adalimumab,Cooper,MO,26260,3569.33655,1016
Adalimumab,Coos,NH,30030,3497.3342000000002,940
Adalimumab,Coos,OR,38050,3429.703,521
Adalimumab,Coosa,AL,01180,3497.268,1262
Adalimumab,Copiah,MS,25140,3497.2695,1088
Adalimumab,Copper River,AK,02066,3497.4004,374
Adalimumab,Cordova-McCarthy,AK,02080,3497.4004,374
Adalimumab,Corozal,PR,40230,3525.9724,963
Adalimumab,Corozal,NA,40230,3540.87005,160
Adalimumab,Corson,SD,43150,3488.726,663
Adalimumab,Cortland,NY,33210,3497.2695,1090
Adalimumab,Coryell,TX,45341,3497.2695,1019
Adalimumab,Coshocton,OH,36150,3497.2695,1656
Adalimumab,Costilla,CO,06110,3662.0806,760
Adalimumab,Cottle,TX,45350,3497.2695,561
Adalimumab,Cotton,OK,37160,3497.2695,720
Adalimumab,Cottonwood,MN,24160,3410.4379,675
Adalimumab,Covington,AL,01190,3497.2695,1023
Adalimumab,Covington,MS,25150,3497.2695,1152
Adalimumab,Covington,VA,49213,3597.1501,1164
Adalimumab,Coweta,GA,11320,3497.2695,1921
Adalimumab,Cowley,KS,17170,3504.6152,894
Adalimumab,Cowlitz,WA,50070,3497.2695,1291
Adalimumab,Craig,OK,37170,3497.2695,943
Adalimumab,Craig,VA,49220,3597.1501,1272
Adalimumab,Craighead,AR,04150,3497.2695,1392
Adalimumab,Crane,TX,45360,3482.4342,720
Adalimumab,Craven,NC,34240,3497.268,637
Adalimumab,Crawford,AR,04160,3527.7896,1261
Adalimumab,Crawford,GA,11330,3497.2695,1453
Adalimumab,Crawford,IL,14150,3476.9952,966
Adalimumab,Crawford,IN,15120,3497.2695,1203
Adalimumab,Crawford,IA,16230,3497.4004,777
Adalimumab,Crawford,KS,17180,3516.0055,771
Adalimumab,Crawford,MI,23190,3482.4342,1262
Adalimumab,Crawford,MO,26270,3497.2695,1293
Adalimumab,Crawford,OH,36160,3568.0618,1668
Adalimumab,Crawford,PA,39260,3497.2695,1940
Adalimumab,Crawford,WI,52110,3561.5095,834
Adalimumab,Creek,OK,37180,3497.2695,1243
Adalimumab,Crenshaw,AL,01200,3497.2695,971
Adalimumab,Crisp,GA,11340,3497.2695,1297
Adalimumab,Crittenden,AR,04170,3497.2695,1235
Adalimumab,Crittenden,KY,18270,3497.2695,1138
Adalimumab,Crockett,TN,44160,3497.2695,1154
Adalimumab,Crockett,TX,45361,3497.2695,574
Adalimumab,Crook,OR,38060,3461.9901,782
Adalimumab,Crook,WY,53050,3497.268,627
Adalimumab,Crosby,TX,45362,3497.2695,1040
Adalimumab,Cross,AR,04180,3497.2695,1162
Adalimumab,Crow Wing,MN,24170,3487.4587,1090
Adalimumab,Crowley,CO,06120,3593.7321,941
Adalimumab,Culberson,TX,45370,3482.4342,707
Adalimumab,Culebra,PR,40240,3520.6773,937
Adalimumab,Culebra,NA,40240,3540.87005,160
Adalimumab,Cullman,AL,01210,3497.2695,1389
Adalimumab,Culpeper,VA,49230,3597.1501,1109
Adalimumab,Cumberland,IL,14160,3476.9952,939
Adalimumab,Cumberland,KY,18271,3497.2695,1177
Adalimumab,Cumberland,ME,20020,3578.5226000000002,962
Adalimumab,Cumberland,NJ,31190,3488.726,1102
Adalimumab,Cumberland,NC,34250,3497.2695,1563
Adalimumab,Cumberland,PA,39270,3497.2695,2091
Adalimumab,Cumberland,TN,44170,3497.2695,1265
Adalimumab,Cumberland,VA,49240,3571.314,1161
Adalimumab,Cuming,NE,28190,3497.2695,1010
Adalimumab,Currituck,NC,34251,3497.268,1013
Adalimumab,Curry,NM,32040,3482.4342,852
Adalimumab,Curry,OR,38070,3423.5109,521
Adalimumab,Custer,CO,06130,3593.7321,941
Adalimumab,Custer,ID,13180,3482.4342,412
Adalimumab,Custer,MT,27080,3476.9952,485
Adalimumab,Custer,NE,28200,3497.2695,902
Adalimumab,Custer,OK,37190,3522.5056,631
Adalimumab,Custer,SD,43160,3482.4417,811
Adalimumab,Cuyahoga,OH,36170,3497.2695,2468
Adalimumab,Dade,GA,11341,3497.2695,1299
Adalimumab,Dade,MO,26280,3568.06965,1078
Adalimumab,Daggett,UT,46040,3497.2695,489
Adalimumab,Dakota,MN,24180,3488.7816,1322
Adalimumab,Dakota,NE,28210,3497.3342000000002,750
Adalimumab,Dale,AL,01220,3497.2695,1102
Adalimumab,Dallam,TX,45380,3485.6395,707
Adalimumab,Dallas,AL,01230,3497.268,1318
Adalimumab,Dallas,AR,04190,3497.2695,1237
Adalimumab,Dallas,IA,16240,3531.0292,970
Adalimumab,Dallas,MO,26290,3532.7311,1092
Adalimumab,Dallas,TX,45390,3497.268,2017
Adalimumab,Dane,WI,52120,3497.4004,1135
Adalimumab,Daniels,MT,27090,3482.4342,450
Adalimumab,Danville,VA,49241,3598.6173,1300
Adalimumab,Dare,NC,34270,3497.2695,845
Adalimumab,Darke,OH,36190,3497.2695,1978
Adalimumab,Darlington,SC,42150,3497.2695,1212
Adalimumab,Dauphin,PA,39280,3497.2695,2053
Adalimumab,Davidson,NC,34280,3497.2695,1919
Adalimumab,Davidson,TN,44180,3497.2695,1439
Adalimumab,Davie,NC,34290,3497.268,1856
Adalimumab,Daviess,IN,15130,3497.2695,1243
Adalimumab,Daviess,KY,18290,3497.2695,1242
Adalimumab,Daviess,MO,26300,3597.1588,723
Adalimumab,Davis,IA,16250,3497.4004,777
Adalimumab,Davis,UT,46050,3497.2695,944
Adalimumab,Davison,SD,43170,3488.726,865
Adalimumab,Dawes,NE,28220,3423.1354,431
Adalimumab,Dawson,GA,11350,3497.2695,1632
Adalimumab,Dawson,MT,27100,3497.2695,507
Adalimumab,Dawson,NE,28230,3385.0333499999997,566
Adalimumab,Dawson,TX,45391,3497.2695,845
Adalimumab,Day,SD,43180,3488.726,901
Adalimumab,De Baca,NM,32050,3482.4475,760
Adalimumab,De Soto,LA,19150,3497.268,1110
Adalimumab,De Witt,IL,14180,3469.39795,1050
Adalimumab,DeKalb,AL,01240,3497.2695,1266
Adalimumab,DeKalb,GA,11370,3497.2695,2100
Adalimumab,DeKalb,IL,14170,3469.3903,1239
Adalimumab,DeKalb,IN,15160,3568.0618,1169
Adalimumab,DeKalb,MO,26310,3597.1501,807
Adalimumab,DeKalb,TN,44200,3497.2695,1226
Adalimumab,DeSoto,FL,10130,3497.2695,1007
Adalimumab,DeSoto,MS,25160,3497.2695,1109
Adalimumab,DeWitt,TX,45420,3497.2695,896
Adalimumab,Deaf Smith,TX,45392,3497.2695,902
Adalimumab,Dearborn,IN,15140,3497.2695,1203
Adalimumab,Decatur,GA,11360,3497.4004,1075
Adalimumab,Decatur,IN,15150,3497.2695,1203
Adalimumab,Decatur,IA,16260,3497.2695,758
Adalimumab,Decatur,KS,17190,3497.4004,446
Adalimumab,Decatur,TN,44190,3497.268,1209
Adalimumab,Dededo,NA,65070,3681.333,19
Adalimumab,Deer Lodge,MT,27110,3476.9952,791
Adalimumab,Defiance,OH,36200,3568.0618,1608
Adalimumab,Del Norte,CA,05070,3405.9572500000004,478
Adalimumab,Delaware,IN,15170,3558.7873,1234
Adalimumab,Delaware,IA,16270,3497.3342000000002,930
Adalimumab,Delaware,NY,33220,3590.4505,1167
Adalimumab,Delaware,OH,36210,3497.2695,2039
Adalimumab,Delaware,OK,37200,3497.3342000000002,984
Adalimumab,Delaware,PA,39290,3497.4004,1849
Adalimumab,Delta,CO,06140,3497.2695,861
Adalimumab,Delta,MI,23200,3482.4342,751
Adalimumab,Delta,TX,45400,3497.2695,1087
Adalimumab,Denali,AK,02068,3497.4004,374
Adalimumab,Dent,MO,26320,3597.1501,981
Adalimumab,Denton,TX,45410,3497.268,1991
Adalimumab,Denver,CO,06150,3497.2695,1637
Adalimumab,Des Moines,IA,16280,3497.4004,791
Adalimumab,Deschutes,OR,38080,3429.703,866
Adalimumab,Desha,AR,04200,3497.2695,1104
Adalimumab,Deuel,NE,28240,3407.7033,488
Adalimumab,Deuel,SD,43190,3488.726,872
Adalimumab,Dewey,OK,37210,3497.2695,856
Adalimumab,Dewey,SD,43200,3485.6395,611
Adalimumab,Dickens,TX,45421,3482.4342,864
Adalimumab,Dickenson,VA,49250,3597.1588,1053
Adalimumab,Dickey,ND,35100,3476.9952,716
Adalimumab,Dickinson,IA,16290,3497.4004,830
Adalimumab,Dickinson,KS,17200,3497.2695,811
Adalimumab,Dickinson,MI,23210,3497.2695,827
Adalimumab,Dickson,TN,44210,3497.2695,1239
Adalimumab,Dillingham,AK,02070,3497.4004,374
Adalimumab,Dillon,SC,42160,3497.2695,1321
Adalimumab,Dimmit,TX,45430,3497.2695,891
Adalimumab,Dinwiddie,VA,49260,3568.0704,1330
Adalimumab,District of Columbia,DC,09000,3547.8412,436
Adalimumab,District of Columbia,NA,09000,3497.12565,374
Adalimumab,Divide,ND,35110,3411.2292,469
Adalimumab,Dixie,FL,10140,3497.2695,911
Adalimumab,Dixon,NE,28250,3497.2695,915
Adalimumab,Doddridge,WV,51080,3497.2695,1175
Adalimumab,Dodge,GA,11380,3497.2695,1295
Adalimumab,Dodge,MN,24190,3489.5659,786
Adalimumab,Dodge,NE,28260,3497.2695,1064
Adalimumab,Dodge,WI,52130,3497.2695,1150
Adalimumab,Dolores,CO,06160,3497.3996500000003,592
Adalimumab,Doniphan,KS,17210,3530.5432,745
Adalimumab,Donley,TX,45431,3482.4342,772
Adalimumab,Dooly,GA,11381,3497.2695,1352
Adalimumab,Door,WI,52140,3568.0618,903
Adalimumab,Dorado,PR,40250,3520.6773,950
Adalimumab,Dorado,NA,40250,3540.87005,160
Adalimumab,Dorchester,MD,21090,3497.2695,616
Adalimumab,Dorchester,SC,42170,3497.2695,1500
Adalimumab,Dougherty,GA,11390,3497.26875,990
Adalimumab,Douglas,CO,06170,3497.2695,1694
Adalimumab,Douglas,GA,11400,3497.2695,1930
Adalimumab,Douglas,IL,14190,3476.9952,979
Adalimumab,Douglas,KS,17220,3516.0055,968
Adalimumab,Douglas,MN,24200,3410.4379,798
Adalimumab,Douglas,MO,26330,3568.0618,1065
Adalimumab,Douglas,NE,28270,3497.2695,1037
Adalimumab,Douglas,NV,29020,3468.255,814
Adalimumab,Douglas,OR,38090,3423.5191,664
Adalimumab,Douglas,SD,43210,3488.726,833
Adalimumab,Douglas,WA,50080,3469.4056,724
Adalimumab,Douglas,WI,52150,3514.9673,899
Adalimumab,Doña Ana,NM,32060,3488.726,871
Adalimumab,Drew,AR,04210,3497.2695,994
Adalimumab,DuPage,IL,14250,3482.4342,1591
Adalimumab,Dubois,IN,15180,3497.2695,1196
Adalimumab,Dubuque,IA,16300,3497.2695,627
Adalimumab,Duchesne,UT,46060,3508.3858,664
Adalimumab,Dukes,MA,22030,3497.268,419
Adalimumab,Dundy,NE,28280,3407.7033,488
Adalimumab,Dunklin,MO,26340,3570.5956,712
Adalimumab,Dunn,ND,35120,3410.4379,585
Adalimumab,Dunn,WI,52160,3514.9673,801
Adalimumab,Duplin,NC,34300,3482.4342,1174
Adalimumab,Durham,NC,34310,3497.2695,1744
Adalimumab,Dutchess,NY,33230,3510.2912,1171
Adalimumab,Duval,FL,10150,3497.1264,1971
Adalimumab,Duval,TX,45440,3497.2695,921
Adalimumab,Dyer,TN,44220,3497.2695,1011
Adalimumab,Eagle,CO,06180,3585.7398,533
Adalimumab,Early,GA,11410,3578.6941,984
Adalimumab,East Baton Rouge,LA,19160,3488.726,1306
Adalimumab,East Carroll,LA,19170,3497.2695,967
Adalimumab,East Feliciana,LA,19180,3497.2695,1174
Adalimumab,Eastland,TX,45450,3497.3342000000002,712
Adalimumab,Eaton,MI,23220,3405.9274,1336
Adalimumab,Eau Claire,WI,52170,3567.5598,905
Adalimumab,Echols,GA,11420,3497.3989,1101
Adalimumab,Ector,TX,45451,3497.2695,979
Adalimumab,Eddy,NM,32070,3482.4475,660
Adalimumab,Eddy,ND,35130,3476.99445,624
Adalimumab,Edgar,IL,14310,3476.9952,966
Adalimumab,Edgecombe,NC,34320,3497.2695,1133
Adalimumab,Edgefield,SC,42180,3497.2695,1292
Adalimumab,Edmonson,KY,18291,3497.2695,1242
Adalimumab,Edmunds,SD,43220,3476.9952,654
Adalimumab,Edwards,IL,14320,3476.9952,966
Adalimumab,Edwards,KS,17230,3530.5432,556
Adalimumab,Edwards,TX,45460,3497.1972,718
Adalimumab,Effingham,GA,11421,3497.2695,1483
Adalimumab,Effingham,IL,14330,3406.8050999999996,876
Adalimumab,El Dorado,CA,05080,3497.2695,729
Adalimumab,El Paso,CO,06200,3498.7712,1447
Adalimumab,El Paso,TX,45480,3482.4342,1709
Adalimumab,Elbert,CO,06190,3497.2695,1229
Adalimumab,Elbert,GA,11430,3497.2695,1429
Adalimumab,Elk,KS,17240,3571.3054,718
Adalimumab,Elk,PA,39310,3497.2695,1669
Adalimumab,Elkhart,IN,15190,3565.1635,1223
Adalimumab,Elko,NV,29030,3497.3996500000003,400
Adalimumab,Elliott,KY,18310,3497.2695,1177
Adalimumab,Ellis,KS,17250,3497.4004,446
Adalimumab,Ellis,OK,37220,3497.2695,496
Adalimumab,Ellis,TX,45470,3497.2695,1503
Adalimumab,Ellsworth,KS,17260,3530.5432,602
Adalimumab,Elmore,AL,01250,3497.2695,1285
Adalimumab,Elmore,ID,13190,3497.268,863
Adalimumab,Emanuel,GA,11440,3497.2695,1308
Adalimumab,Emery,UT,46070,3497.2695,504
Adalimumab,Emmet,IA,16310,3497.3989,811
Adalimumab,Emmet,MI,23230,3482.4342,1120
Adalimumab,Emmons,ND,35140,3482.4342,678
Adalimumab,Emporia,VA,49270,3579.63465,1160
Adalimumab,Erath,TX,45490,3497.2695,1133
Adalimumab,Erie,NY,33240,3497.2695,1572
Adalimumab,Erie,OH,36220,3544.2088,1737
Adalimumab,Erie,PA,39320,3497.2695,1800
Adalimumab,Escambia,AL,01260,3497.2695,1068
Adalimumab,Escambia,FL,10160,3497.268,1442
Adalimumab,Esmeralda,NV,29040,3497.3996500000003,400
Adalimumab,Essex,MA,22040,3497.2695,1166
Adalimumab,Essex,NJ,31200,3497.2695,1202
Adalimumab,Essex,NY,33260,3594.1097,829
Adalimumab,Essex,VT,47040,3497.4004,750
Adalimumab,Essex,VA,49280,3585.7441,1174
Adalimumab,Estill,KY,18320,3497.2695,1190
Adalimumab,Etowah,AL,01270,3497.2695,1389
Adalimumab,Eureka,NV,29050,3497.3996500000003,400
Adalimumab,Evangeline,LA,19190,3497.2695,1142
Adalimumab,Evans,GA,11441,3497.2695,1309
Adalimumab,Fairbanks North Star,AK,02090,3497.4004,374
Adalimumab,Fairfax,VA,49288,3587.78015,1396
Adalimumab,Fairfax,VA,49288,3587.78015,1396
Adalimumab,Fairfax,VA,49290,3569.9615000000003,1484
Adalimumab,Fairfax,VA,49290,3569.9615000000003,1484
Adalimumab,Fairfield,OH,36230,3497.2695,1954
Adalimumab,Fairfield,SC,42190,3497.268,1563
Adalimumab,Fajardo,PR,40260,3520.6773,937
Adalimumab,Fajardo,NA,40260,3540.87005,160
Adalimumab,Faleasao,NA,64010,3681.333,19
Adalimumab,Fall River,SD,43230,3482.4417,773
Adalimumab,Fallon,MT,27120,3482.4342,450
Adalimumab,Falls,TX,45500,3497.2695,1023
Adalimumab,Falls Church,VA,49291,3589.8119,1404
Adalimumab,Fannin,GA,11450,3497.2695,1309
Adalimumab,Fannin,TX,45510,3497.2695,1197
Adalimumab,Faribault,MN,24210,3489.5979500000003,802
Adalimumab,Faulk,SD,43240,3476.9952,628
Adalimumab,Faulkner,AR,04220,3527.7896,1380
Adalimumab,Fauquier,VA,49300,3589.8119,1188
Adalimumab,Fayette,AL,01280,3497.2695,998
Adalimumab,Fayette,GA,11451,3497.2695,1997
Adalimumab,Fayette,IL,14340,3482.4342,971
Adalimumab,Fayette,IN,15200,3497.2695,1329
Adalimumab,Fayette,IA,16320,3523.8946,907
Adalimumab,Fayette,KY,18330,3497.2695,1346
Adalimumab,Fayette,OH,36240,3497.3342000000002,1582
Adalimumab,Fayette,PA,39330,3497.2695,1709
Adalimumab,Fayette,TN,44230,3497.268,1303
Adalimumab,Fayette,TX,45511,3497.268,1019
Adalimumab,Fayette,WV,51090,3497.2695,1168
Adalimumab,Fentress,TN,44240,3497.2695,1212
Adalimumab,Fergus,MT,27130,3392.0968,707
Adalimumab,Ferry,WA,50090,3460.9381,555
Adalimumab,Fillmore,MN,24220,3490.631,951
Adalimumab,Fillmore,NE,28290,3497.2695,923
Adalimumab,Finney,KS,17270,3497.3996500000003,480
Adalimumab,Fisher,TX,45520,3497.268,810
Adalimumab,Fitiuta,NA,64020,3681.333,19
Adalimumab,Flagler,FL,10170,3497.2695,1617
Adalimumab,Flathead,MT,27140,3476.9952,791
Adalimumab,Fleming,KY,18340,3497.2695,1177
Adalimumab,Florence,SC,42200,3497.2695,1289
Adalimumab,Florence,WI,52180,3568.0618,873
Adalimumab,Florida,PR,40265,3520.6773,976
Adalimumab,Florida,NA,40265,3540.87005,160
Adalimumab,Floyd,GA,11460,3497.2695,1488
Adalimumab,Floyd,IN,15210,3497.2695,1249
Adalimumab,Floyd,IA,16330,3512.0317,883
Adalimumab,Floyd,KY,18350,3497.2695,1190
Adalimumab,Floyd,TX,45521,3497.2695,932
Adalimumab,Floyd,VA,49310,3593.4853,1298
Adalimumab,Fluvanna,VA,49320,3589.8119,1069
Adalimumab,Foard,TX,45522,3482.4342,694
Adalimumab,Fond du Lac,WI,52190,3497.2695,1196
Adalimumab,Ford,IL,14350,3482.4342,971
Adalimumab,Ford,KS,17280,3497.4004,454
Adalimumab,Forest,PA,39340,3497.2695,1642
Adalimumab,Forest,WI,52200,3585.7557,951
Adalimumab,Forrest,MS,25170,3497.2695,1101
Adalimumab,Forsyth,GA,11461,3497.2695,1978
Adalimumab,Forsyth,NC,34330,3497.2695,1987
Adalimumab,Fort Bend,TX,45530,3497.2695,1828
Adalimumab,Foster,ND,35150,3482.4342,678
Adalimumab,Fountain,IN,15220,3497.2695,1322
Adalimumab,Franklin,AL,01290,3497.2695,998
Adalimumab,Franklin,AR,04230,3497.3989,1391
Adalimumab,Franklin,FL,10180,3482.4475,923
Adalimumab,Franklin,GA,11462,3497.2695,1630
Adalimumab,Franklin,ID,13200,3476.9952,487
Adalimumab,Franklin,IL,14360,3476.9952,952
Adalimumab,Franklin,IN,15230,3497.2695,1342
Adalimumab,Franklin,IA,16340,3512.0317,829
Adalimumab,Franklin,KS,17290,3497.4004,953
